1.231231231231231203e-02 9.994555711590679493e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.261261261261261216e-02 9.994427498671073408e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.291291291291291228e-02 9.994299285751467323e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.321321321321321240e-02 9.994171072831861238e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.351351351351351253e-02 9.994042859912256972e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.381381381381381265e-02 9.993585584963073416e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.411411411411411278e-02 9.992959430393728326e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.441441441441441290e-02 9.992275530825747410e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.471471471471471476e-02 9.990922825287667365e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.501501501501501488e-02 9.990512017763317999e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.531531531531531501e-02 9.990101210238966814e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.561561561561561513e-02 9.985885420764410810e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.591591591591591526e-02 9.985297403728380232e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.621621621621621712e-02 9.983732825921344556e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.651651651651651551e-02 9.982978529614778381e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.681681681681681736e-02 9.982597389495093012e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.711711711711711575e-02 9.982216249375405823e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.741741741741741761e-02 9.981391772390368715e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.771771771771771600e-02 9.979630803689849927e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.801801801801801786e-02 9.978862905414700435e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.831831831831831625e-02 9.977043833141317009e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.861861861861861811e-02 9.975885443553386722e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.891891891891891650e-02 9.975246234740487125e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.921921921921921836e-02 9.973814439887160916e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.951951951951952022e-02 9.973498400842434421e+03 1.000000000000000000e+00 1.000000000000000000e+00
1.981981981981981861e-02 9.973182361797706108e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.012012012012012047e-02 9.971221381759118231e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.042042042042041886e-02 9.969677097827036050e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.072072072072072071e-02 9.966144801489983365e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.102102102102101910e-02 9.962958483328047805e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.132132132132132096e-02 9.960743112715479583e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.162162162162161935e-02 9.956989263048473731e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.192192192192192121e-02 9.955447141762015235e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.222222222222221960e-02 9.952854747474748365e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.252252252252252146e-02 9.952074746694746864e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.282282282282282332e-02 9.947094871570599935e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.312312312312312171e-02 9.943398061053179845e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.342342342342342357e-02 9.940635389264030891e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.372372372372372196e-02 9.938139661846145827e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.402402402402402382e-02 9.933406594766809576e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.432432432432432221e-02 9.930893567303028249e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.462462462462462406e-02 9.921913820474817840e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.492492492492492245e-02 9.916881964821965084e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.522522522522522431e-02 9.914571549810680153e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.552552552552552270e-02 9.908055580224254300e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.582582582582582456e-02 9.902043884920040000e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.612612612612612642e-02 9.896087326086719258e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.642642642642642481e-02 9.894110186541220173e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.672672672672672667e-02 9.884761779695005316e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.702702702702702506e-02 9.879764881651837641e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.732732732732732692e-02 9.877046123133326546e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.762762762762762531e-02 9.872719268591608852e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.792792792792792717e-02 9.869479245067852389e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.822822822822822555e-02 9.861880917367447182e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.852852852852852741e-02 9.858442080949154843e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.882882882882882580e-02 9.852399111525319313e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.912912912912912766e-02 9.845893808205091773e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.942942942942942952e-02 9.833909329881736994e+03 1.000000000000000000e+00 1.000000000000000000e+00
2.972972972972972791e-02 9.830314339817525251e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.003003003003002977e-02 9.820062701467988518e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.033033033033032816e-02 9.813177792593352933e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.063063063063063002e-02 9.808963121015753131e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.093093093093092841e-02 9.799748973150220991e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.123123123123123027e-02 9.792417972957540769e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.153153153153152866e-02 9.784089435299962133e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.183183183183183051e-02 9.774974639273419598e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.213213213213213237e-02 9.765747657231699122e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.243243243243243423e-02 9.757528486674827946e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.273273273273272915e-02 9.743473906338771485e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.303303303303303101e-02 9.733573279429770992e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.333333333333333287e-02 9.720334969994544736e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.363363363363363473e-02 9.709779072327459289e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.393393393393392965e-02 9.699390053642033308e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.423423423423423151e-02 9.689898469403658964e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.453453453453453337e-02 9.681711540556099862e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.483483483483483523e-02 9.667500466620465886e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.513513513513513015e-02 9.659155789936277870e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.543543543543543201e-02 9.642856800073979684e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.573573573573573386e-02 9.628479774955678295e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.603603603603603572e-02 9.614546637154395285e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.633633633633633758e-02 9.602328286619953360e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.663663663663663250e-02 9.590864579196366321e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.693693693693693436e-02 9.579209165092144758e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.723723723723723622e-02 9.570106354093695700e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.753753753753753808e-02 9.551688897853076924e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.783783783783783300e-02 9.538987624987625168e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.813813813813813486e-02 9.518835373035373777e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.843843843843843672e-02 9.506771661134818714e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.873873873873873858e-02 9.496088676912206211e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.903903903903904044e-02 9.469375740605470128e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.933933933933933536e-02 9.452390528306083070e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.963963963963963721e-02 9.434478985423191261e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.993993993993993907e-02 9.420154343653230171e+03 1.000000000000000000e+00 1.000000000000000000e+00
4.024024024024024093e-02 9.403204778618281125e+03 1.000000000000000000e+00 1.000000000000000000e+00
4.054054054054053585e-02 9.386681496881497878e+03 1.000000000000000000e+00 1.000000000000000000e+00
4.084084084084083771e-02 9.369071138935545605e+03 1.000000000000000000e+00 1.000000000000000000e+00
4.114114114114113957e-02 9.339953727060394158e+03 1.000000000000000000e+00 1.000000000000000000e+00
4.144144144144144143e-02 9.320918947886793831e+03 1.000000000000000000e+00 1.000000000000000000e+00
4.174174174174174329e-02 9.301712168271054907e+03 1.000000000000000000e+00 1.000000000000000000e+00
4.204204204204203821e-02 9.281984522984523210e+03 1.000000000000000000e+00 1.000000000000000000e+00
4.234234234234234007e-02 9.268265496840123888e+03 1.000000000000000000e+00 1.000000000000000000e+00
4.264264264264264193e-02 9.248764129801444142e+03 1.000000000000000000e+00 1.000000000000000000e+00
4.294294294294294378e-02 9.234066800613563828e+03 8.968458517813250319e-01 1.000000000000000000e+00
4.324324324324323870e-02 9.210071379071379852e+03 7.921021125764783344e-01 1.000000000000000000e+00
4.354354354354354056e-02 9.187431291291291927e+03 6.873583733716291944e-01 1.000000000000000000e+00
4.384384384384384242e-02 9.160189762225994855e+03 5.826146341667800543e-01 1.000000000000000000e+00
4.414414414414414428e-02 9.142128983609160059e+03 4.778708949619309143e-01 1.000000000000000000e+00
4.444444444444443920e-02 9.122323261858349724e+03 3.731271557570842168e-01 1.000000000000000000e+00
4.474474474474474106e-02 9.098329864748469845e+03 2.683834165522350768e-01 1.000000000000000000e+00
4.504504504504504292e-02 9.071545795795798767e+03 1.636396773473860478e-01 1.000000000000000000e+00
4.534534534534534478e-02 9.046856878154751030e+03 5.889593814253690773e-02 1.000000000000000000e+00
4.564564564564564664e-02 9.025632027632027530e+03 2.265288760997635764e-02 1.000000000000000000e+00
4.594594594594594156e-02 9.002993709226468127e+03 7.440560196221408795e-02 1.000000000000000000e+00
4.624624624624624342e-02 8.979723071643071307e+03 1.261583163144530118e-01 1.000000000000000000e+00
4.654654654654654528e-02 8.961686866278043453e+03 1.779110306666919494e-01 1.000000000000000000e+00
4.684684684684684713e-02 8.925149760149759459e+03 2.296637450189308871e-01 1.000000000000000000e+00
4.714714714714714205e-02 8.903089526476624087e+03 2.814164593711686035e-01 1.000000000000000000e+00
4.744744744744744391e-02 8.881538371705039026e+03 3.331691737234075412e-01 1.000000000000000000e+00
4.774774774774774577e-02 8.850277418723071605e+03 3.849218880756464789e-01 1.000000000000000000e+00
4.804804804804804763e-02 8.810740086753419746e+03 4.366746024278854166e-01 1.000000000000000000e+00
4.834834834834834949e-02 8.779293672983329088e+03 4.884273167801243543e-01 1.000000000000000000e+00
4.864864864864864441e-02 8.736944015444016259e+03 5.401800311323620152e-01 1.000000000000000000e+00
4.894894894894894627e-02 8.702729680500173345e+03 5.919327454846009529e-01 1.000000000000000000e+00
4.924924924924924813e-02 8.672452500119166871e+03 6.436854598368398905e-01 1.000000000000000000e+00
4.954954954954954999e-02 8.644603139221695528e+03 6.954381741890788282e-01 1.000000000000000000e+00
4.984984984984984491e-02 8.612910979472624604e+03 7.471908885413165446e-01 1.000000000000000000e+00
5.015015015015014677e-02 8.583303101028490346e+03 7.989436028935554823e-01 1.000000000000000000e+00
5.045045045045044863e-02 8.552541624958292232e+03 8.506963172457944200e-01 1.000000000000000000e+00
5.075075075075075048e-02 8.510781584401302098e+03 9.024490315980333577e-01 1.000000000000000000e+00
5.105105105105104540e-02 8.480046024748153286e+03 9.542017459502710741e-01 1.000000000000000000e+00
5.135135135135134726e-02 8.448921381518191993e+03 1.667014504852241785e+00 1.000000000000000000e+00
5.165165165165164912e-02 8.416346507798121820e+03 2.367313329420776213e+00 1.000000000000000000e+00
5.195195195195195098e-02 8.383120016568293067e+03 2.757010059631395560e+00 1.000000000000000000e+00
5.225225225225225284e-02 8.352509009009008878e+03 3.120550492911341234e+00 1.000000000000000000e+00
5.255255255255254776e-02 8.316101089184423472e+03 3.440768343519460259e+00 1.000000000000000000e+00
5.285285285285284962e-02 8.273248248248248274e+03 3.760986194127586835e+00 1.000000000000000000e+00
5.315315315315315148e-02 8.231245847409909402e+03 4.900200620788855765e+00 1.000000000000000000e+00
5.345345345345345334e-02 8.194824226824226571e+03 3.999484986954028987e+00 1.000000000000000000e+00
5.375375375375374826e-02 8.169306861209035560e+03 3.561920801757616939e+00 1.000000000000000000e+00
5.405405405405405012e-02 8.140338992258590224e+03 3.124356616561194677e+00 1.000000000000000000e+00
5.435435435435435197e-02 8.107696716987257787e+03 2.630852903392831177e+00 1.000000000000000000e+00
5.465465465465465383e-02 8.069107861592936388e+03 2.115138837962122764e+00 1.000000000000000000e+00
5.495495495495495569e-02 8.028742167540674927e+03 2.105765373607942692e+00 1.000000000000000000e+00
5.525525525525525061e-02 7.993867517001537635e+03 2.241931284689966386e+00 1.000000000000000000e+00
5.555555555555555247e-02 7.954613854595336306e+03 2.378097195771992745e+00 1.000000000000000000e+00
5.585585585585585433e-02 7.906783227672116482e+03 2.514263106854019547e+00 1.000000000000000000e+00
5.615615615615615619e-02 7.855053275497719369e+03 2.650429017936046350e+00 1.000000000000000000e+00
5.645645645645645111e-02 7.812785815226991872e+03 2.786594929018069600e+00 1.000000000000000000e+00
5.675675675675675297e-02 7.767390872004079938e+03 2.922760840100096402e+00 1.000000000000000000e+00
5.705705705705705483e-02 7.717800613113113286e+03 3.177852822029633817e+00 1.000000000000000000e+00
5.735735735735735669e-02 7.677033281401702880e+03 3.588829009658347946e+00 1.000000000000000000e+00
5.765765765765765161e-02 7.622481112691640192e+03 3.999805197287052749e+00 1.000000000000000000e+00
5.795795795795795347e-02 7.569499041209885036e+03 3.008397892441508681e+00 1.000000000000000000e+00
5.825825825825825532e-02 7.515242718242718183e+03 3.951483235339396494e+00 1.000000000000000000e+00
5.855855855855855718e-02 7.468511875511875587e+03 3.807881331982327922e+00 1.000000000000000000e+00
5.885885885885885904e-02 7.434259350259350867e+03 3.664279428625259794e+00 1.000000000000000000e+00
5.915915915915915396e-02 7.387996600048324581e+03 3.520677525268194330e+00 1.000000000000000000e+00
5.945945945945945582e-02 7.338609609609609834e+03 3.377075621911125758e+00 1.000000000000000000e+00
5.975975975975975768e-02 7.281872781872782070e+03 3.233473718554057186e+00 1.000000000000000000e+00
6.006006006006005954e-02 7.222823053823053669e+03 3.089871815196989058e+00 1.000000000000000000e+00
6.036036036036035446e-02 7.171678678678680626e+03 3.135211023297655331e+00 1.000000000000000000e+00
6.066066066066065632e-02 7.122570393923336269e+03 3.496583225825095287e+00 1.000000000000000000e+00
6.096096096096095818e-02 7.079713802410004973e+03 3.857955428352535243e+00 1.000000000000000000e+00
6.126126126126126004e-02 7.028742599742599850e+03 3.666676552192284610e+00 1.000000000000000000e+00
6.156156156156156189e-02 6.978270555037795930e+03 3.117480684781344991e+00 1.000000000000000000e+00
6.186186186186185682e-02 6.925492774024024584e+03 3.807105800032900333e+00 1.000000000000000000e+00
6.216216216216215867e-02 6.880523648648651033e+03 3.262491544863691750e+00 1.000000000000000000e+00
6.246246246246246053e-02 6.830001831099391893e+03 3.187582855977886265e+00 1.000000000000000000e+00
6.276276276276275545e-02 6.776022941308656300e+03 3.549695843196375655e+00 1.000000000000000000e+00
6.306306306306305731e-02 6.713466273966275367e+03 3.911808830414873039e+00 1.000000000000000000e+00
6.336336336336335917e-02 6.663311517399753029e+03 5.438065908775726598e+00 1.000000000000000000e+00
6.366366366366366103e-02 6.597002906906907810e+03 6.543512207860031182e+00 1.000000000000000000e+00
6.396396396396396289e-02 6.542549174174174368e+03 7.301432541929048448e+00 1.000000000000000000e+00
6.426426426426426475e-02 6.479959834834830872e+03 7.934624481438529386e+00 1.000000000000000000e+00
6.456456456456456661e-02 6.422799450052461907e+03 7.283778577016549960e+00 1.000000000000000000e+00
6.486486486486486847e-02 6.375172487093835116e+03 9.840561037744134154e+00 1.000000000000000000e+00
6.516516516516515645e-02 6.317720914462851397e+03 9.027179942672930224e+00 1.000000000000000000e+00
6.546546546546545831e-02 6.248226619476621636e+03 8.583454607228732769e+00 1.000000000000000000e+00
6.576576576576576016e-02 6.190320789143574984e+03 9.770857524190812882e+00 1.000000000000000000e+00
6.606606606606606202e-02 6.121764471367921033e+03 1.049334444334443184e+01 1.000000000000000000e+00
6.636636636636636388e-02 6.075365688268914710e+03 1.122432574754844303e+01 1.000000000000000000e+00
6.666666666666666574e-02 6.024481481481483570e+03 1.043613419513701146e+01 1.000000000000000000e+00
6.696696696696696760e-02 5.979286199242721523e+03 1.074745625720227338e+01 1.000000000000000000e+00
6.726726726726726946e-02 5.912161364489489642e+03 1.015619754426606747e+01 1.000000000000000000e+00
6.756756756756757132e-02 5.857252008765521168e+03 1.114494631617907494e+01 1.000000000000000000e+00
6.786786786786785930e-02 5.798081765976504357e+03 1.689285752183253919e+01 1.000000000000000000e+00
6.816816816816816116e-02 5.726771451226508361e+03 1.907710951230390606e+01 1.000000000000000000e+00
6.846846846846846302e-02 5.650852031276559501e+03 2.052278015646146514e+01 1.000000000000000000e+00
6.876876876876876488e-02 5.592803303303304347e+03 1.985730500374838670e+01 1.000000000000000000e+00
6.906906906906906674e-02 5.537087287287286927e+03 2.093541808817801808e+01 1.000000000000000000e+00
6.936936936936936859e-02 5.475285978285978672e+03 2.232192896165753382e+01 1.000000000000000000e+00
6.966966966966967045e-02 5.398657264160711748e+03 2.345825552203683273e+01 1.000000000000000000e+00
6.996996996996997231e-02 5.331038827062356177e+03 2.309297095503990249e+01 1.000000000000000000e+00
7.027027027027026029e-02 5.266490529899980174e+03 2.570726767035503713e+01 1.000000000000000000e+00
7.057057057057056215e-02 5.203802417802420678e+03 2.632518468882109275e+01 1.000000000000000000e+00
7.087087087087086401e-02 5.131898322235279011e+03 2.730218370334281985e+01 1.000000000000000000e+00
7.117117117117116587e-02 5.061564974064975104e+03 2.493960401767095902e+01 1.000000000000000000e+00
7.147147147147146773e-02 4.994298132915523638e+03 2.457998623623611678e+01 1.000000000000000000e+00
7.177177177177176959e-02 4.930273008302418930e+03 2.582488375897863975e+01 1.000000000000000000e+00
7.207207207207207145e-02 4.852407921434948548e+03 2.584827164720912762e+01 1.000000000000000000e+00
7.237237237237237331e-02 4.792015730015729787e+03 2.741955779671297933e+01 1.000000000000000000e+00
7.267267267267267516e-02 4.713087887887886609e+03 2.810841997776675782e+01 1.000000000000000000e+00
7.297297297297296315e-02 4.652655815559969597e+03 3.171667271158245427e+01 1.000000000000000000e+00
7.327327327327326500e-02 4.585005939272607975e+03 3.330050567284596497e+01 1.000000000000000000e+00
7.357357357357356686e-02 4.501109340109342156e+03 3.525675313169274006e+01 1.000000000000000000e+00
7.387387387387386872e-02 4.432821964821965594e+03 3.681697679414575219e+01 1.000000000000000000e+00
7.417417417417417058e-02 4.362215308331587039e+03 3.960487874809472686e+01 1.000000000000000000e+00
7.447447447447447244e-02 4.281625071016963375e+03 4.385450576627039254e+01 1.000000000000000000e+00
7.477477477477477430e-02 4.220226361496631398e+03 4.282486092650022869e+01 1.000000000000000000e+00
7.507507507507507616e-02 4.143792549996805064e+03 4.914571296442645831e+01 1.000000000000000000e+00
7.537537537537537802e-02 4.066628276925573573e+03 5.944076389314488296e+01 1.000000000000000000e+00
7.567567567567566600e-02 3.994761966786064022e+03 6.633180419683480977e+01 1.000000000000000000e+00
7.597597597597596786e-02 3.919853353353357761e+03 6.772601392179123536e+01 1.000000000000000000e+00
7.627627627627626972e-02 3.854531405354935487e+03 7.451582351582320030e+01 1.000000000000000000e+00
7.657657657657657158e-02 3.784411711711715725e+03 8.360034108182247792e+01 1.000000000000000000e+00
7.687687687687687343e-02 3.722436520858208496e+03 8.656113039992131064e+01 1.000000000000000000e+00
7.717717717717717529e-02 3.645863709863709119e+03 9.616510761632699200e+01 1.000000000000000000e+00
7.747747747747747715e-02 3.556296439296438166e+03 9.688887511364555394e+01 1.000000000000000000e+00
7.777777777777777901e-02 3.494298904538341048e+03 1.055498225498224656e+02 1.000000000000000000e+00
7.807807807807808087e-02 3.414025416983247851e+03 1.099854333971979656e+02 1.000000000000000000e+00
7.837837837837836885e-02 3.352400900900903252e+03 1.162043272780976224e+02 1.000000000000000000e+00
7.867867867867867071e-02 3.274195552695554852e+03 1.246237822608663208e+02 1.000000000000000000e+00
7.897897897897897257e-02 3.196370738385444383e+03 1.236889429111657392e+02 1.000000000000000000e+00
7.927927927927927443e-02 3.127116168800383548e+03 1.256757631417826531e+02 1.000000000000000000e+00
7.957957957957957629e-02 3.054474451195381334e+03 1.243950116783451847e+02 1.000000000000000000e+00
7.987987987987987815e-02 2.986613002613003118e+03 1.320915775588668453e+02 1.000000000000000000e+00
8.018018018018018001e-02 2.928107987987987599e+03 1.424103030068695261e+02 1.000000000000000000e+00
8.048048048048048186e-02 2.864883133133133470e+03 1.511302192022530448e+02 1.000000000000000000e+00
8.078078078078078372e-02 2.792663859125397721e+03 1.571044878211545779e+02 1.000000000000000000e+00
8.108108108108107170e-02 2.721238076311606619e+03 1.651888194164312722e+02 1.000000000000000000e+00
8.138138138138137356e-02 2.637949445097272019e+03 1.754646820733771619e+02 1.000000000000000000e+00
8.168168168168167542e-02 2.580694069069069428e+03 1.843312277795033935e+02 1.000000000000000000e+00
8.198198198198197728e-02 2.512846495846497419e+03 1.945406985933294379e+02 1.000000000000000000e+00
8.228228228228227914e-02 2.432397147147150008e+03 2.024565904194155621e+02 1.000000000000000000e+00
8.258258258258258100e-02 2.366322397869568249e+03 2.052023912023910555e+02 1.000000000000000000e+00
8.288288288288288286e-02 2.299809052955394236e+03 2.177618157430584347e+02 1.000000000000000000e+00
8.318318318318318472e-02 2.233008408408406922e+03 2.337570100220704319e+02 1.000000000000000000e+00
8.348348348348348658e-02 2.167029038212524028e+03 2.412275583275583131e+02 1.000000000000000000e+00
8.378378378378377456e-02 2.099139207700853603e+03 2.508385380198848225e+02 1.000000000000000000e+00
8.408408408408407642e-02 2.040106192399296788e+03 2.676935864435851613e+02 1.000000000000000000e+00
8.438438438438437827e-02 1.972891076047145816e+03 2.881680769166954406e+02 1.000000000000000000e+00
8.468468468468468013e-02 1.919719969969970180e+03 2.957630291581901929e+02 1.000000000000000000e+00
8.498498498498498199e-02 1.862226021940307646e+03 3.196215548882213398e+02 1.000000000000000000e+00
8.528528528528528385e-02 1.808039039039039380e+03 3.381531387156386472e+02 1.000000000000000000e+00
8.558558558558558571e-02 1.744152303246642987e+03 3.558781001078298800e+02 1.000000000000000000e+00
8.588588588588588757e-02 1.678989065536123917e+03 3.773203041751434057e+02 1.000000000000000000e+00
8.618618618618617555e-02 1.628397127127127533e+03 4.022769737479413266e+02 1.000000000000000000e+00
8.648648648648647741e-02 1.567617262423716284e+03 4.194775093114317315e+02 1.000000000000000000e+00
8.678678678678677927e-02 1.501642689564566126e+03 4.508684284284290698e+02 1.000000000000000000e+00
8.708708708708708113e-02 1.452741444490175581e+03 4.741490776490775261e+02 1.000000000000000000e+00
